Temperature,Humidity,CO2,Occupancy Count,External Temperature,Kp,Ki,Kd,Fuzzy Adjustment Factor,HVAC Power Consumption,Cooling Heating Output,Response Time,Energy Efficiency,HVAC Efficiency
23.83779319,32.95955537,1161.301781,45,20.71719884,1.544400018,0.597114527,0.302845722,0.953994677,9.971631504,-0.356347254,24.30874613,82.55492757,2
22.00854658,38.13158222,584.6123084,45,22.36155919,1.992765012,0.54790761,0.281269459,1.007517472,7.558596685,-1.51595896,17.41947277,90.61961377,2
19.28185192,33.71598858,893.6433557,17,31.25463126,0.949896722,0.409445497,0.070514131,1.073701065,7.836715918,0.218485169,7.080820897,89.307649,2
20.86614192,32.52670924,1109.757413,41,12.30643306,1.330011478,0.727945862,0.379800423,0.969265504,9.982481033,1.266005853,15.86152404,96.8177476,2
29.39137406,40.71006662,899.3105266,2,20.32901837,2.122914031,0.424208729,0.358449588,1.058756982,3.873250289,-1.879022826,6.331304601,80.97072062,2
21.66119624,52.87595871,1181.93638,5,13.12889578,2.288966144,0.791981885,0.343660982,1.047017367,7.173575608,0.835422692,18.52964574,90.76128692,1
20.02631147,68.58742226,480.2821711,21,28.41728933,1.789809117,0.828313567,0.073366735,1.125188263,9.103730208,-1.462984185,6.877786142,80.12561944,0
23.5280735,65.02226617,751.4644022,40,28.31345765,1.28679076,0.680120308,0.118222392,0.965950186,9.743527884,1.194860158,23.56737802,89.03333605,2
21.68505292,65.03735702,1181.890326,45,33.72289156,1.711845472,0.351082868,0.456271225,1.149067319,5.572048466,-1.996093851,8.017079633,95.38349912,2
18.421911,37.04268144,703.6544229,30,18.4046618,0.85768398,0.822392291,0.246488122,0.810512911,5.447076065,-1.692810525,14.1230197,88.39502158,2
21.87774261,40.59628774,991.6451001,20,9.759531561,0.558591626,0.326608475,0.214795631,1.160311068,2.757906363,1.287841744,12.57406385,89.30489798,1
24.52930349,33.05573267,424.3223209,7,31.89232674,0.649230486,0.372708567,0.437544163,1.180516465,9.23399672,-0.922297483,10.28763081,84.34994334,0
24.62054846,61.1387336,955.8696917,0,31.71807854,0.716344837,0.64792493,0.154484196,0.964997359,9.494091434,1.574973597,28.69247073,85.59655127,1
22.27870705,32.79265206,1147.701386,2,12.04008621,0.951318993,0.72014107,0.414786025,1.179730457,9.076111985,1.12448277,23.87944077,90.44489878,2
23.36763308,52.26782683,706.1650282,28,13.2880945,1.423451419,0.434161312,0.226332299,1.145786911,3.802955238,0.565198771,23.76319675,81.95641112,0
29.58621502,39.91502289,417.0398703,5,14.40242322,0.964616814,0.632248899,0.314537393,0.822816394,4.41365109,-0.800920628,14.78631541,86.10345641,2
22.52818173,39.73782536,422.3278435,32,18.55250223,1.670063624,0.323189753,0.188767005,1.060567173,9.587319362,1.358140796,23.23064016,81.54425045,2
21.09872176,69.62900221,1113.618645,17,29.87129547,2.496599657,0.815333674,0.459018015,1.167064525,6.913710235,-1.224977307,17.26604965,95.90251227,2
20.92160453,60.27119228,978.0128857,41,9.331096716,1.496362189,0.992915339,0.06204261,0.882430252,7.05879598,1.567468129,16.61131336,90.02888906,2
23.49317535,63.47757433,485.3491074,48,26.01172802,2.013710709,0.728531175,0.116407538,1.168255167,5.336043897,1.025682543,25.43333379,89.47665464,2
27.11424178,52.87930741,443.6722216,0,15.58400656,1.084803115,0.387428685,0.109279822,0.882770792,6.92169119,-0.606330753,13.67504796,93.25505547,2
20.47185821,64.8405715,1043.860291,21,10.86989477,2.425759473,0.413881666,0.137528162,1.052510697,3.284182947,-1.302673183,7.253027887,80.53878996,2
26.51155353,55.81962157,1047.888506,30,15.1531541,0.998210951,0.127472914,0.232658707,0.952243756,9.594912057,-0.232749626,6.229638951,93.08480421,2
18.25379788,67.84694819,496.4174718,22,20.99827824,1.693262007,0.682257897,0.067250829,1.019233103,9.564271927,-1.475768972,26.13564538,96.56733003,2
23.02719574,41.25354344,641.2163231,7,32.64242086,2.466661399,0.640019045,0.029037819,0.912582773,8.856957404,-0.058962467,24.94708358,95.85078927,2
27.31038078,53.81278183,1024.020852,28,23.84805872,2.116491215,0.959129762,0.287311122,0.96297008,4.047929864,-1.092425539,18.8525685,82.9978461,0
22.06479547,57.60525392,820.3296568,43,23.21243389,2.484066613,0.461921082,0.256037102,1.001379396,9.008071247,-1.982065717,13.63122117,85.74793889,2
24.76484522,45.7174922,1165.267889,45,8.262231106,1.259475971,0.939631689,0.176922928,1.000756413,7.600919868,0.126368261,10.88316219,82.2275043,0
20.45975079,65.1883193,784.8501163,18,7.39402916,0.655262994,0.784223077,0.093643943,1.197648052,3.969756558,-0.800336005,25.73872976,89.0196032,1
26.90394469,69.19212652,941.5663501,48,8.883907904,0.986981312,0.359202807,0.067510001,1.141890397,8.682650215,0.444446664,7.885070682,84.26516055,0
18.62734924,49.75077965,807.8266926,15,7.866369196,2.415227008,0.114789586,0.445621585,0.858889132,2.727570455,-0.748973277,26.23045976,82.95051034,2
28.23051174,45.62562619,1154.372397,18,22.29093305,1.241156044,0.753995043,0.222901513,1.184238411,7.736756323,0.737711496,12.56699946,84.6243758,2
20.37835664,48.87751714,718.9272737,36,18.57845749,0.749547269,0.546712964,0.476717492,1.027262027,9.979352075,0.66712532,10.49329191,90.00889443,1
28.49277638,64.10946983,583.8371641,21,5.149763537,1.686209605,0.965670398,0.169391033,1.043923694,5.448914106,-1.899972525,28.22538949,87.73736555,2
22.2303509,55.81873702,661.3070882,18,15.53199958,1.500847235,0.119894634,0.310208017,0.910434306,6.973051787,0.75402151,14.83973979,81.36020121,2
26.67220289,31.7908949,1082.220163,3,8.820924551,0.624938131,0.569714336,0.288071115,0.921201051,3.731658498,-1.268196037,28.85879522,87.89466728,1
21.83070357,51.68679642,798.3508508,4,34.64358495,1.405891294,0.809940814,0.089652129,0.855159101,5.732108207,1.282941654,21.10068136,85.48357956,2
28.87094005,30.69200491,683.4018428,4,18.80472678,1.765737384,0.810795428,0.251964894,1.131842565,2.865891002,-1.523994682,20.13125622,97.61324978,2
19.51964551,61.14141484,835.4080174,24,17.78379916,0.965375927,0.704853527,0.247499102,0.993347589,7.563034381,-1.010114146,14.53604806,92.67107452,2
20.14223747,43.13249094,506.5837658,23,24.32522996,0.748881463,0.454935229,0.258134748,0.839029016,8.182101643,0.294597496,11.51573413,86.62379492,2
23.9163615,48.88029928,404.2874437,0,15.71280511,2.229593502,0.160518428,0.15795539,0.977722104,6.706810627,-0.321643464,7.663145619,82.16307188,2
18.98326127,61.94712424,624.467747,49,26.46543884,1.750896195,0.371583166,0.129021356,0.936200237,7.928776414,1.9657027,19.6793612,81.09464746,2
20.35176222,31.85795269,884.0045758,27,32.14381351,0.81051369,0.686037147,0.21114324,1.076016801,7.51861292,0.87841467,6.253215083,91.62332049,1
29.32519659,36.34166142,969.3446157,46,19.9669186,1.758216199,0.793953021,0.462150431,0.874631672,9.38350849,-1.118857707,15.13820723,81.30759352,2
29.71787593,45.91841506,1061.288773,20,16.48769064,1.970511798,0.835642174,0.2890009,1.174118837,5.828423928,0.933338603,26.47124931,93.23170031,2
22.51511195,39.19700654,1141.330848,18,20.65690531,1.695056055,0.796673116,0.239623862,1.112463856,6.307421679,-0.574872737,27.78304184,82.03848781,0
29.07943225,43.51605703,729.6898776,22,23.10658086,0.732313623,0.391412583,0.105795581,0.956604216,4.977264434,-1.909447725,15.79250991,80.93730199,2
24.53789611,69.92698952,992.4134396,13,30.43107815,0.749489483,0.724680122,0.463795343,0.875261041,4.822708608,-0.873416695,13.76483067,97.77981965,2
21.23690959,63.0165775,459.7383442,5,16.83438354,0.590289746,0.97217088,0.333244951,1.107002628,8.541967618,1.764057445,17.90846282,97.31294182,2
26.42878465,65.3560726,446.023999,31,6.542944127,0.968008031,0.222851451,0.494404707,0.847430504,9.430954716,-1.487558074,7.574111098,90.3425428,2
25.90682168,67.48218534,499.8383936,49,23.9220147,0.619298168,0.758225244,0.092711767,0.834948005,4.47806108,0.289432099,7.711706862,96.41508066,2
29.86950383,43.63743521,758.8552783,31,34.60634687,2.110606975,0.46898292,0.201276267,1.07194744,5.354869577,1.910222467,5.981791679,97.50375582,2
21.18056745,41.88307831,569.0251508,7,30.62710188,0.530811056,0.302494284,0.173016553,0.880115828,4.818525271,0.083222153,26.82149271,87.98113799,2
26.06471403,39.3624997,629.5399536,36,27.74767941,1.662033919,0.388038282,0.172770304,1.057231816,8.837202355,-0.679389477,24.89181816,80.18094468,0
18.62428506,63.20467645,918.3041388,21,10.29505961,2.119666816,0.249824815,0.026119414,0.942124425,9.582431512,0.394204971,11.47619746,91.17252719,1
19.36375246,57.18207449,686.817743,7,27.45857657,2.289725982,0.833808136,0.27363337,0.83834612,9.215949716,-0.973654746,22.22167421,87.17370617,2
18.0470205,39.4468793,845.8972462,37,7.444297957,1.31891011,0.448715301,0.308319389,1.049789684,2.105787402,1.102410473,27.26763224,92.12983479,2
29.99352817,45.07975317,729.9230054,9,19.81753915,1.741848594,0.943857414,0.033110511,1.058558954,3.38190178,1.450673298,25.34557679,83.20665026,2
27.62728437,50.26847056,535.1754044,2,16.12699251,2.40233432,0.96974745,0.441116537,1.016059447,9.161323024,-0.590929006,9.812898028,97.76115661,2
27.44067618,51.12560229,459.2159922,12,32.15858998,1.843220903,0.969168119,0.108687515,0.939549014,6.201828732,1.091621766,12.42223774,93.84983253,2
24.1167129,65.54910914,588.9851962,38,9.795072476,2.302184736,0.240140264,0.082336377,1.165547578,5.019860396,1.34113452,12.11784391,85.32468905,2
21.60080499,45.22264532,446.1603756,29,28.66655011,1.868584019,0.411747452,0.098303964,1.072094714,5.255398229,-0.368103988,16.14678776,93.87735243,2
19.81517141,66.34096122,894.8895679,3,6.455357057,0.635994538,0.379346373,0.216627246,1.02175012,8.592867062,1.799057318,17.06394726,95.3186117,2
21.41609687,47.65470241,1036.574081,44,26.05264281,0.893766,0.930410783,0.050364355,0.992414225,8.497809143,0.759233795,12.19857393,88.86826072,2
22.51165466,59.85490699,671.7926146,5,13.81334619,2.380902075,0.177827696,0.413688242,1.137207693,8.625303877,-0.173493763,26.27448052,87.32762428,2
27.07572116,67.2101728,709.6888443,15,34.27740269,2.188537851,0.629753876,0.343195478,1.184504702,8.782801702,0.442024136,6.567842677,84.25485552,2
24.47594147,66.30302816,1052.95285,21,25.1523032,1.345443571,0.536835235,0.241366237,1.022898447,2.555601858,-0.012206573,17.88424167,95.03430944,2
18.92980352,32.27811469,578.0903299,26,14.26716444,0.822251322,0.978642586,0.255302661,0.819768615,8.051262319,-1.340083764,13.90060151,87.37392267,1
18.21634811,38.2281718,495.3282122,20,12.06563073,0.814340828,0.966969663,0.20894909,0.996495113,6.887111078,-0.150887819,25.16331648,94.35762301,2
19.22798615,49.07621702,800.8944939,28,24.17926331,2.309724025,0.481598741,0.360650604,1.058205707,4.029839742,0.230452453,28.6595006,95.73027208,2
22.92598456,47.2621716,916.9521356,0,13.18191335,0.832415762,0.49723663,0.477063436,1.127013354,6.740388981,-1.357603354,7.78419072,89.94643652,2
29.198315,55.63566659,879.72354,29,10.60416057,1.272559938,0.446081409,0.281212127,0.924206219,7.470866141,1.566736514,16.21426654,83.14827174,0
25.64882977,67.78836203,971.0984362,23,24.43009117,2.301608602,0.810254928,0.286066113,1.070598106,6.568957782,0.38665401,15.24846672,80.68146645,0
27.6219108,34.49618845,445.4009457,12,26.72861134,0.56686574,0.190162988,0.265927142,0.818507395,4.820654219,-0.144579815,5.520138903,92.7120629,2
23.59649513,48.07434661,742.5612902,29,12.1408492,1.761482281,0.204532211,0.455958447,0.940578282,3.95609069,1.137851501,26.53330278,95.47543359,2
22.339993,37.69644152,590.8564192,25,21.07617399,1.201191177,0.734223511,0.32155367,0.919581988,2.690458682,1.065029963,10.24468059,95.57296489,2
19.30080447,65.76430394,1007.297008,33,24.90888648,0.715566624,0.115018086,0.438498629,0.834237955,2.455120942,-0.452248644,7.163947913,86.42978638,2
28.51119627,68.58320743,1098.184387,19,33.25750135,1.635047819,0.70392679,0.296371633,1.080778151,4.81949567,-0.212987324,27.67394626,83.8108693,0
27.39792035,49.14806728,625.0685926,5,29.10299882,1.469802373,0.215826427,0.352126079,0.947385715,3.892268038,-0.121843664,12.16522678,81.03662944,0
20.01741717,34.16041191,476.1744633,42,17.62444551,0.698403076,0.807567021,0.331266515,0.887155769,5.957556179,-1.405137026,18.920873,84.15852947,2
24.14712677,61.41178667,602.7423696,48,30.33222031,1.034422534,0.765674604,0.225947046,0.858850091,6.509162877,0.899863436,19.13335805,84.64459428,2
23.8484977,57.88565402,483.2067912,8,18.25081961,1.980712371,0.264034269,0.077248338,1.161476315,5.037032141,-1.291296783,29.99153299,90.54041662,2
25.50109863,44.18683306,657.9377329,36,8.903799575,2.011700475,0.781239437,0.216730234,0.855509524,5.041254175,-1.710865523,25.63513891,84.28761459,0
29.35424273,65.49629896,830.5588627,36,15.23301352,1.697365464,0.811207524,0.437285478,1.14627376,7.987181866,0.686194101,10.78375978,84.32216293,2
24.9572573,69.03327559,1178.944764,15,29.14172032,0.720974359,0.933005904,0.331376662,1.007880502,2.047411324,-1.670782169,20.27658986,86.20786021,2
24.4826072,52.31415397,719.4962035,3,33.67414331,2.20618362,0.752000195,0.472335744,0.812456324,9.982485741,1.467234605,5.611186183,91.86363915,2
18.6038752,52.62911645,576.0319391,31,34.50751264,0.845407965,0.880841053,0.146570015,1.183296439,5.527505056,-0.675230994,19.43771126,87.17767853,2
18.75488971,41.9005402,533.4413923,19,24.17284977,1.941876773,0.673731764,0.241176186,1.021223689,6.697925034,-1.069043177,28.13832238,93.17784632,2
20.2481615,53.38024144,538.4318129,28,19.35025872,0.585168524,0.662964732,0.374226115,0.927045861,3.949741153,-0.289109914,7.005139643,87.81415622,2
18.38964926,47.58569282,554.0781466,30,9.861711924,1.163659687,0.707809575,0.074904862,0.907290641,3.677657762,-0.068126203,7.529565691,94.30649141,2
26.92023475,42.08764108,1009.813618,44,8.075729219,1.456723188,0.465716267,0.058220091,0.926889494,7.382385498,-1.431677913,6.061323823,88.28937116,2
26.67996365,32.68740786,448.8221691,16,20.55506617,0.555928094,0.305716391,0.378868335,0.885940487,9.781667805,1.566431703,19.25957499,94.72343993,2
19.63267481,40.10831439,1197.922166,40,26.83337255,0.843107242,0.471983225,0.335980806,0.898203949,9.267028924,-1.289735107,13.74207744,95.13861239,2
28.03294681,37.91418599,818.1491129,24,14.71766189,1.137820506,0.634051197,0.245638308,0.951640262,9.454544269,0.042233981,7.111732556,93.88918324,2
19.85743242,51.68167938,835.4175154,44,25.24030184,2.465014717,0.721004806,0.04270625,1.008258227,6.06497228,0.404169919,10.90375267,89.6366011,2
21.61410704,54.06680087,686.051103,15,22.12431198,2.058951687,0.51103326,0.317525268,1.090276136,4.871531235,0.603275887,27.63867487,91.55605896,2
20.98772279,54.34286897,952.2042875,19,33.22246585,2.181392943,0.397099389,0.337556365,0.921243195,8.12721473,0.037044591,13.35481125,80.39802559,2
22.46768518,45.52724004,777.1650727,41,11.28670794,1.835033778,0.322201956,0.157250881,0.854082556,6.337569651,-0.959268901,8.956556984,85.0809446,2
21.05596519,46.84918935,663.249028,9,22.731754,1.084789017,0.264879106,0.054023579,0.808232348,8.504926175,-1.717624318,14.57738313,87.21789735,1
23.86741112,63.36953719,612.110723,47,17.4139072,1.918895807,0.528732932,0.257037003,0.94884565,7.591682172,1.773876443,13.09183557,80.97023065,2
22.88889458,49.04931254,1140.520966,22,12.84726649,1.847481959,0.735751768,0.248288195,1.116367949,4.910002864,1.196095798,21.49064049,94.85927937,2
29.83883389,69.51093329,632.791612,32,15.71876884,1.719902362,0.846863358,0.154573159,0.931544577,2.546951496,-0.895776238,11.12448253,84.94393518,2
18.6711162,47.5846892,749.1146075,42,13.83604865,1.096643007,0.410780786,0.286260238,0.886864025,4.358482983,-1.592287716,5.148772797,83.18999532,2
19.70617652,55.98323778,680.2731217,12,20.82945816,1.026428726,0.650047841,0.308194859,1.164648817,8.645224721,1.908838189,23.68492738,96.60296552,2
18.63391073,32.01451996,468.9430619,24,21.74162916,1.17259846,0.52993722,0.462072623,1.06491676,5.691288946,1.509355191,17.56191067,80.1213105,0
25.51009434,56.13359698,548.7475156,49,30.96620202,1.124794099,0.969635959,0.389182254,1.190264397,8.571746601,0.441349576,10.28553686,92.80730417,2
18.65411133,64.05705578,551.6015803,36,28.43917437,0.655665232,0.894153587,0.406480279,1.024334717,7.582163746,0.068269247,15.52856833,80.74588257,0
28.03727685,67.69831354,954.9196115,35,14.07545684,2.104555962,0.894046105,0.100974251,1.016355651,4.471449135,-0.851953979,16.39487348,86.25282232,2
24.14326357,69.89282447,725.268328,23,32.93975857,1.23851414,0.621280981,0.234494677,1.188785279,5.529444899,-0.595862499,27.65964789,85.02059613,2
24.32409149,41.28714583,1025.57405,5,31.0505832,1.913273626,0.493149331,0.111804997,1.044265428,7.254202083,1.466241135,5.436938131,87.52314001,2
24.73913409,53.01480259,967.1607395,14,23.77588889,1.059848915,0.686671405,0.101678008,1.005893435,9.017149416,0.315679211,28.24705134,85.82149287,2
20.04976448,48.02871942,553.6398131,33,5.55885598,1.704032628,0.243687197,0.257668515,0.895487951,2.315505928,1.586568005,5.903576761,93.08184171,2
20.37228364,52.55269922,850.3335361,3,11.27409852,0.569347204,0.894675465,0.147245489,0.953174752,9.936838855,1.467998821,29.67587463,91.44166598,2
21.82580787,36.29811829,994.3270768,13,28.67957757,0.712076722,0.344109487,0.115146349,1.024829806,5.259935815,-0.315441275,17.65136457,89.07968579,2
25.12195699,64.2459829,906.4343388,3,18.61282394,1.229059417,0.844209181,0.365570933,1.025714399,3.03997584,-1.420756411,16.07261009,86.41966308,1
20.52141331,66.38275773,880.0132065,27,8.778515537,1.03747356,0.368650935,0.026612603,0.98218465,4.649990301,1.773196244,23.2334273,81.3176461,0
19.39598073,47.98646652,991.6887099,28,17.24779013,1.206806335,0.569817593,0.37853886,1.075773309,8.366019461,1.216259123,5.691042033,91.47652804,1
29.64140264,41.21719446,445.4245914,17,11.35709371,2.361384311,0.795048696,0.450343298,0.862767104,6.594267582,-0.537098588,25.83081737,84.72662502,2
18.26378178,35.63333711,985.1375579,19,31.77702191,0.647801564,0.454365017,0.355331376,1.146992241,2.886706977,1.542637489,27.59241504,84.391176,2
27.63236886,57.35059299,618.1242105,47,31.67775213,1.42546165,0.422203398,0.104628464,1.094953271,5.106255975,-0.545922966,6.611018213,93.51576318,2
27.45642179,42.48927358,857.4978036,40,16.61186546,0.896513248,0.899084983,0.370603265,1.129631043,2.443699081,0.59579248,16.72065246,85.43296203,2
21.56656937,66.3815428,593.8439958,31,9.121805033,1.211677036,0.162018094,0.255987079,0.814146775,2.533648746,-0.744997205,13.95002439,93.34309926,2
19.62751939,56.84049899,1071.054058,7,15.76493701,1.854069767,0.857380855,0.322607168,1.112869277,3.766682267,1.630976541,23.46038577,93.50040371,2
19.74754376,55.82741301,784.4474834,42,8.862198949,2.445878256,0.935378607,0.202421478,1.095860548,4.80986979,-1.847399826,24.00863854,82.79890902,2
26.36917941,52.37608464,914.3529696,45,14.12137985,1.889455412,0.606844861,0.103252715,0.808113678,7.545676321,0.718529753,19.84303878,85.27125005,2
25.71367909,31.83105358,1035.265635,48,28.13544607,2.269688861,0.726373532,0.0211592,0.980334456,2.136504733,-1.232751081,25.39867792,90.27722701,2
27.39294809,67.27689743,1116.252204,12,13.75839317,0.794517331,0.875303015,0.373177669,0.921890486,4.522174998,-1.619020196,21.67283329,97.68587544,2
29.24977407,55.11749973,985.6496777,39,21.32605824,0.862783229,0.491975088,0.219069402,0.902260501,4.860080312,0.325213471,17.43598892,86.20606352,2
26.30312836,69.76247934,519.014861,45,8.566201157,2.25353696,0.890909128,0.128640447,0.862812842,4.476829592,0.927464593,19.12740651,95.48070135,2
19.87021844,51.49425619,1083.625896,42,15.42876326,1.715044684,0.435035209,0.315223737,0.901336334,3.138362883,1.9652718,12.70026793,95.5544843,2
20.9213114,58.40443568,894.8623327,8,6.189130017,2.084238765,0.375824275,0.398350545,1.104849234,8.88682756,-1.505214129,16.20981006,85.67880389,1
28.10632477,32.24838231,887.5598067,39,21.44504784,0.945719616,0.984880487,0.269128521,1.163127817,4.569580945,-1.078173106,28.39144749,97.34341326,2
20.51167291,55.26944707,1137.072448,45,15.42869558,1.19718995,0.128033197,0.383070197,0.940435934,8.755763678,1.918999698,23.71844297,81.02414715,2
18.8702678,60.58598446,599.0652445,46,31.1601174,0.662069055,0.387604717,0.175902945,0.914156558,3.519833449,-1.085542415,10.57356633,84.69402416,0
26.43936065,61.14057179,591.6700948,32,16.77657801,2.291170898,0.512695057,0.329990534,0.917267695,7.78174309,0.484355103,7.29287809,89.38594311,1
22.83031627,60.80446609,810.5548438,11,21.73325358,2.412710849,0.379795846,0.311873391,1.013724134,3.604407046,0.671000243,6.724358678,81.6213797,2
29.04048063,39.05130509,1000.690453,36,34.29932383,2.214927695,0.353946602,0.094917077,0.818247562,4.738241025,1.236885279,26.29692552,94.48250819,2
25.80306085,69.0159391,757.7925666,24,24.28117794,1.374360628,0.433612655,0.371826943,1.029854059,7.41951886,-0.542405582,25.89249084,83.31133983,2
19.08502773,69.80728482,907.1131119,45,20.01415984,1.182269422,0.458254899,0.382510854,1.168066322,6.384016945,-1.478406035,12.98761413,96.2536499,2
29.37427881,33.02383501,762.0197794,24,7.943741893,1.425201549,0.164443664,0.331777864,0.996983196,4.133817353,-1.810300805,5.295294262,97.55082667,2
21.10268716,67.45785691,888.3097444,15,29.62892873,1.775235006,0.797717773,0.195966417,0.959392565,9.050282935,-1.645944733,15.66103349,93.22529158,2
22.04654988,41.57796777,1057.809842,15,24.27150016,1.363014687,0.251422159,0.277632229,0.815887106,5.779923278,0.238411613,13.37533792,91.31665423,2
22.82712496,57.57136327,544.3813569,38,8.255729451,1.343240556,0.136919393,0.224733905,1.019083864,8.307507521,-0.544394357,8.192040598,90.53744448,1
18.61469156,43.52443683,956.3028272,34,12.37007452,1.362078187,0.631341243,0.011452628,0.854557953,8.897021758,1.300729513,9.948985578,92.6990277,2
23.95818507,68.71017293,1029.940591,22,21.12942384,1.989154366,0.701734273,0.015537174,0.984632057,5.59955702,-0.375919492,20.03131507,95.86373052,2
19.47982189,34.06015433,757.689126,7,6.351872999,2.073581741,0.784251248,0.106490748,0.923574558,4.664523518,0.081527798,22.96508172,92.82792306,2
22.81164392,49.90987268,658.5868617,45,26.54930289,2.241076645,0.179005887,0.457376877,0.904337319,6.427640712,1.801324361,19.28334386,94.34748788,2
22.20851746,47.12191168,410.8354591,2,11.83381533,0.985974548,0.254552489,0.319381273,1.183009723,2.659612758,0.128505232,9.176545224,85.0436853,2
27.274081,43.04093809,1037.684018,23,19.69131723,0.815009514,0.264085669,0.201033329,1.115076644,7.470307364,1.186176213,12.80430421,94.86786907,2
27.63804614,55.82135964,662.3509272,42,12.24930227,1.190255832,0.634276248,0.307477636,0.847809857,8.0346519,1.051227499,22.61898228,83.11875394,0
19.84095459,35.24222974,685.8475755,21,19.67560707,1.340896007,0.900749272,0.041307828,0.926501591,2.849311484,-0.97815994,7.061411322,80.50342006,0
22.39861425,58.66649673,668.8049305,13,10.69037017,1.903735317,0.735784345,0.061136489,1.081344319,4.37009782,0.155090959,22.08460726,89.0366085,1
22.48023793,69.22368495,798.9914646,21,22.81761798,2.015860868,0.383236684,0.049652081,1.129423537,8.136296267,-1.404960109,26.36809501,87.64108744,2
19.81692533,62.18234858,961.9996586,33,32.31220182,2.468305734,0.867844167,0.410356062,1.010603477,4.531620863,-1.073359856,24.8062161,85.65131937,2
27.58144206,64.40067012,1017.490505,35,29.22007838,1.256445258,0.702814248,0.499947529,1.160119814,6.913127306,1.853053068,19.38979375,83.03921206,2
26.48673994,44.38546973,714.0565763,30,12.24562292,1.305039658,0.71960234,0.11954738,0.94463205,6.808750947,-1.329733367,27.36169929,87.51412748,2
20.28458144,42.99546426,930.481628,20,19.94328457,1.584159948,0.961624126,0.24651499,0.830451815,4.074527581,1.844166962,6.447711614,93.05015608,2
22.4006629,50.68193419,976.5474002,4,17.69325257,2.140670956,0.955328177,0.074992931,1.176606031,8.125883701,0.808450025,18.27662317,95.09248095,2
19.2696603,31.82906459,637.5338653,18,33.96425358,1.821868018,0.447105421,0.442067097,0.965501407,5.952213035,1.461808123,24.30878801,86.3760752,2
25.53847917,67.81432538,477.2971756,41,28.96463382,1.64531885,0.672251497,0.086361133,0.809231957,2.961325533,-1.144604175,16.45924507,80.67910488,0
19.45646309,35.75140692,1115.732577,20,8.22285991,1.796243926,0.281818267,0.267206187,1.087679974,2.813954835,-0.454232125,29.68753209,83.08915059,0
29.83121002,66.12052157,941.6927774,1,10.05657202,1.428900784,0.470721029,0.294859337,0.900712744,9.338878339,1.346469887,5.456385036,83.89893028,2
27.3681849,33.34328888,918.4883271,2,26.06085183,2.018107138,0.346071683,0.245502222,0.83640619,5.057100036,1.14279731,13.29626393,95.69310007,2
22.6828626,62.90499711,447.1220122,46,9.795745269,0.650591422,0.430628455,0.039901796,1.137626208,6.431906412,0.865735966,27.31766089,83.68486647,2
24.94276719,36.07850104,1054.298446,29,33.51405649,1.518047953,0.707865727,0.345837454,0.89702889,7.126909052,-0.809405827,9.246923172,80.84557143,0
28.93610179,31.52526456,852.8433249,33,34.78840549,2.113155302,0.28922066,0.444010268,1.017348674,7.792330873,-0.108953275,16.47431076,88.75374088,1
24.64919136,58.77957801,1078.307534,24,28.35112599,1.105038155,0.262296081,0.054118072,1.044906226,5.305914452,-0.116403775,23.50944696,81.38449189,0
20.09398184,41.21061201,1179.648947,34,5.804007179,2.186832081,0.441404563,0.366748172,1.178005484,5.905004691,1.7830477,17.48047771,81.75366021,0
22.54444027,58.57984611,1165.680257,28,19.48180332,2.06566448,0.188324142,0.412358298,0.958594687,7.845330622,0.588231859,14.54636605,86.6569922,2
28.11773838,52.20341002,1084.871477,11,17.18238528,1.661338292,0.83250437,0.089973248,1.000562763,7.263694915,-0.630966179,5.505901629,95.49529945,2
25.73055619,34.35229561,408.7578991,22,28.98606925,1.004297157,0.962648733,0.497103568,0.920675344,6.940934949,0.04912643,24.80190438,95.68607459,2
25.80869261,67.28520293,1108.581767,27,13.61024984,2.222148431,0.821203075,0.156042821,0.986567033,5.10324241,1.549596103,22.80093746,93.9477629,2
28.40185783,48.09256699,460.0498511,45,16.5837813,0.559937751,0.578267255,0.161802513,0.80282761,9.725674726,0.8871836,27.75999147,82.25900919,0
28.72767669,59.37789111,1080.955176,16,7.805040368,1.685026472,0.706722975,0.288003091,1.143479114,3.476267816,0.437353263,27.62586427,87.46746309,1
29.03751086,50.04082288,624.1392549,15,15.2790826,2.065129334,0.825020545,0.411334846,0.826380743,2.932918893,0.162624736,26.29484177,83.84351569,0
19.13819032,54.174459,888.0546708,48,34.21561535,1.470805748,0.161405558,0.234747878,0.898434895,4.287305088,0.027887564,14.05281314,82.46219998,0
24.52951202,42.11094369,430.4545849,8,33.26449562,0.705712251,0.476311599,0.277465944,1.087641385,4.012789008,-0.186981525,15.73082673,92.85545357,2
26.88611425,38.01441216,1016.945357,2,27.50777618,2.167963158,0.22940239,0.31231769,1.056619659,9.686815606,1.563712746,28.08725793,83.89230785,0
27.08312214,51.70280814,489.3648978,21,32.21790967,2.318176142,0.181668685,0.398362915,1.100702607,2.066967392,-1.845467787,8.73283496,97.73944664,2
25.28059442,47.60875892,728.5505373,30,11.33511521,1.626619387,0.783075753,0.326912263,1.00209778,9.040743316,-0.785750927,5.637514112,94.30025674,2
20.00144802,45.60452854,1053.956802,13,23.65495606,2.074309306,0.872263767,0.092876821,1.171439181,5.250951469,0.836102691,21.12418876,94.34763156,2
27.56904665,56.9026878,956.2791972,2,19.99916715,1.721429574,0.17541625,0.304071275,1.177997925,6.539647152,1.504674194,13.26649994,92.86790386,2
